0.0084212,2.301,0.060664,-0.2988,-0.11637,9.0291
0.0084738,2.301,0.060658,-0.29813,-0.1148,9.0245
0.0085265,2.301,0.060652,-0.29747,-0.11315,9.024
0.0085791,2.301,0.060647,-0.29681,-0.11143,9.0211
0.0086317,2.301,0.060641,-0.29617,-0.10963,9.017
0.0086844,2.301,0.060635,-0.29553,-0.10778,9.0158
0.008737,2.3009,0.06063,-0.29491,-0.10587,9.0109
0.0087896,2.3009,0.060624,-0.29429,-0.10391,9.0101
0.0088423,2.3009,0.060619,-0.29368,-0.10193,9
0.0088949,2.3009,0.060614,-0.29307,-0.099906,9.005
0.0089475,2.3009,0.060608,-0.29246,-0.097864,9.0005
0.0090002,2.3009,0.060603,-0.29186,-0.095803,8.9985
0.0090528,2.3008,0.060598,-0.29125,-0.093732,9.0046
0.0091054,2.3008,0.060594,-0.29064,-0.091655,9.0089
0.0091581,2.3008,0.060589,-0.29002,-0.089579,9.0105
0.0092107,2.3008,0.060584,-0.2894,-0.087509,9.0124
0.0092633,2.3008,0.06058,-0.28876,-0.085449,9.0221
0.009316,2.3008,0.060575,-0.28812,-0.083403,9.022
0.0093686,2.3008,0.060571,-0.28746,-0.081374,9.0261
0.0094212,2.3007,0.060567,-0.28678,-0.079366,9.0391
0.0094739,2.3007,0.060563,-0.28609,-0.077382,9.0389
0.0095265,2.3007,0.060559,-0.28538,-0.075425,9.0336
0.0095791,2.3007,0.060555,-0.28465,-0.073499,9.0398
0.0096318,2.3007,0.060551,-0.28389,-0.071606,9.0334
0.0096844,2.3007,0.060548,-0.28311,-0.069749,9.0281
0.009737,2.3006,0.060544,-0.28231,-0.067933,9.0327
0.0097897,2.3006,0.060541,-0.28148,-0.066159,9.0222
0.0098423,2.3006,0.060538,-0.28061,-0.064429,9.0219
0.0098949,2.3006,0.060535,-0.27972,-0.062745,9.0166
0.0099476,2.3006,0.060532,-0.27879,-0.061105,9.0179
0.01,2.3006,0.060529,-0.27784,-0.059511,9.01
